web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556740981-5648","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@SliekerFilm","Slieker Film","'The Favourite' wint 7 @BAFTA 's, Olivia Colman beste actrice! #slieker #film #baftas2019 #BAFTAs #OliviaColman #TheFavourite pic.twitter.com/2XJoh1SQw7","","","","1550134538000","12:55 AM - 14 Feb 2019","/SliekerFilm/status/1095969807059640320"
"1556740981-5610","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@BuBullen","Tina Bullen Jensen","At the movies waiting for The Favourite  #TheFavourite #OscarNoms","","","1","1550165598000","9:33 AM - 14 Feb 2019","/BuBullen/status/1096100080443105281"
"1556740981-5643","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@violin02461","🌷졸작중 🌷티노","The favourite

#TheFavourite pic.twitter.com/vCh0dpEh3L","1","57","123","1550157168000","7:12 AM - 14 Feb 2019","/violin02461/status/1096064724616151041"
"1556740981-5616","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@thelazzyreader","thelazzyreader","LANTHIMOS' 'THE FAVOURITE' IS OVER HYPED, HERE'S WHY #Oscars #TheFavourite #rachelweisz #emmastone https://lazzyreader.wordpress.com/2019/02/20/lanthimos-the-favourite-is-good-but-disappointing/ …pic.twitter.com/6HDBq8aQ5W","","1","2","1550705557000","3:32 PM - 20 Feb 2019","/thelazzyreader/status/1098364833571975169"
"1556740981-5631","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@GoldDerby","Gold Derby","All hail the queen! Olivia Colman won Best Actress at our Gold Derby Film Awards — one of five awards for #TheFavourite https://bit.ly/2Sf2I3K  @the_favourite pic.twitter.com/8jOreJiqP5","","1","16","1550685493000","9:58 AM - 20 Feb 2019","/GoldDerby/status/1098280678599217152"
"1556740981-5653","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@Mjoseph492","Max Joseph","BEST DIRECTOR
Bo Burnham, Eighth Grade
Bradley Cooper, A Star Is Born
Debra Granik, Leave No Trace
Spike Lee, BlacKkKlansman 
Yorgos Lanthimos, The Favourite #TheFavourite pic.twitter.com/d6POmOMg0m","1","","1","1550105186000","4:46 PM - 13 Feb 2019","/Mjoseph492/status/1095846692681928707"
"1556740981-5628","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@the_favourite","The Favourite","Prepare to be royally entertained. 

Nominated for 10 Academy Awards, including Best Picture – Watch #TheFavourite now on Digital before the Oscars. http://bit.ly/GetTheFavourite pic.twitter.com/6RwKoRcmH5","5","85","339","1550775600000","11:00 AM - 21 Feb 2019","/the_favourite/status/1098658614611529730"
"1556740981-5655","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","null","null","null","null","null","null","null","null","null"
"1556740981-5642","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@BoxOffice","Boxoffice","THE FAVOURITE 
$127K Friday Estimate 
$30.7M Domestic Total 
#TheFavourite #BoxOffice","","3","6","1550331519000","7:38 AM - 16 Feb 2019","/BoxOffice/status/1096796003640983553"
"1556740981-5622","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@PastranaTweet","Ernesto Pastrana 3000","EL ARTE DEL CINE: OSCAR 2019: ""The Favourite"" (2018) TV Spot Watch Before the Awards  https://pastranablogcine.blogspot.com/2019/02/oscar-2019-favourite-2018-tv-spot-watch.html?spref=tw … #Oscars #TheFavourite","","1","","1550184825000","2:53 PM - 14 Feb 2019","/PastranaTweet/status/1096180726880522240"
"1556740981-5609","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@SolstraleSaetre","Solstråle","My ★★★★★ review of The Favourite (2018) on @letterboxd: https://boxd.it/DNWdV  @the_favourite #thefavourite #thefavouritemovie #oliviacolman #rachelweisz #emmastone #oscars2019 @TheAcademy #yorgoslanthimos #review #moviereview #filmreview","","","2","1550352945000","1:35 PM - 16 Feb 2019","/SolstraleSaetre/status/1096885872174268416"
