web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556735960-3156","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@KarenCivil","Karen Civil","Ruth E. Carter just won the Academy Award for Costume Design for #BlackPanther and is the first black person to take home the award #Oscars⁠ ⁠ http://bit.ly/2U7M8Vs pic.twitter.com/d6bS8zKYhH","2","46","121","1551058722000","5:38 PM - 24 Feb 2019","/KarenCivil/status/1099846115451699205"
"1556735960-3051","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@8knightsgang","8knights","And with this award she's the first African-American woman to take home an Oscar in this category! i'm so proud of her and this historic film! #WakandaForever #BlackPanther #BlackHistoryMonthpic.twitter.com/2mv7fThEuJ","4","22","213","1551062654000","6:44 PM - 24 Feb 2019","/8knightsgang/status/1099862607622782976"
"1556735960-3134","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@letterboxd","Letterboxd","The Award for Best Production Design goes to Hannah Beachler (Prod Design) and Jay Hart (Set Design) for Black Panther. #Oscars2019 #BlackPanther #WakandaForever https://boxd.it/8MHs  
""I stand here with agency and self-worth because of Ryan Coogler.""pic.twitter.com/XwUMxGqRKR","","17","73","1551058873000","5:41 PM - 24 Feb 2019","/letterboxd/status/1099846749101842432"
"1556735960-2966","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@Lupita_Nyongo","Lupita Nyong'o","#Oscars for #BlackPanther: Best Costume Design, Production Design & Score. @iamRuthECarter & #HannahBeachler are the first black women ever to win these categories & these are Marvel’s first Oscar statues. I’m so grateful to have been part of this journey. #WakandaForever pic.twitter.com/8oxyg0UhVJ","91","2.5K","14K","1551075077000","10:11 PM - 24 Feb 2019","/Lupita_Nyongo/status/1099914711015948289"
"1556735960-3241","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@EW","Entertainment Weekly","Kendrick Lamar and SZA will not perform Oscar-nominated 'All the Stars' from #BlackPanther at the #Oscarshttp://share.ew.com/jOmcksM","7","16","61","1551053584000","4:13 PM - 24 Feb 2019","/EW/status/1099824563830079489"
"1556735960-2866","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@PantheraCats","PantheraCats","Scientists say that roughly 10% of #leopards and #jaguars are melanistic. While it has been reported in up to 13 species of #wildcat, it is the leopard that has most often earned the nickname #blackpanther. Learn more about #melanism in #wildcats: https://bit.ly/2G5Qh8t  (2/2)pic.twitter.com/YaqrHhOs07","2","52","221","1551813846000","11:24 AM - 5 Mar 2019","/PantheraCats/status/1103013334465556481"
"1556735960-2915","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@tilynleo","Afrokids.com","Congratulations to Marvel Studios’ “Black Panther” on winning the Academy Award for Best Original Score, Best Production Design and Best Costume Design! #oscars #blackpanthermovie #blackpanther #blacktwitter #blackgirlmagic #afrokidspic.twitter.com/RZRJMdhtYc","1","6","20","1551234541000","6:29 PM - 26 Feb 2019","/tilynleo/status/1100583552926642176"
"1556735960-2874","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@emmagrosklos","emma g","Well worth the sleep deprivation #blackpanther #coloredpencil #gelpen @letitiawrightpic.twitter.com/ZLgEe1Rt65","1","31","259","1551733000000","12:56 PM - 4 Mar 2019","/emmagrosklos/status/1102674241147883520"
"1556735960-3098","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@TheAvengers_Fan","TheAvengersFans™","So nice @ChrisEvans, Captain America himself, handed the award to the #BlackPanther crew. From Captain to King, all inside the MCU.

I like the symbolism here.

#Oscars","1","97","349","1551059218000","5:46 PM - 24 Feb 2019","/TheAvengers_Fan/status/1099848196006862848"
"1556735960-3234","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@ETCanada","ET Canada",".@chadwickboseman is ready to bring home #Oscars gold for #BlackPanther https://etcanada.com/news/421253/black-panther-should-win-best-picture-at-the-oscars-according-to-new-thr-poll/ …pic.twitter.com/AxVJbSgVyl","","44","44","1551054027000","4:20 PM - 24 Feb 2019","/ETCanada/status/1099826420178653188"
