web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556730580-66","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@brokenwindowsmi","Broken Windows Ministries","In the midst of the #DarkestHour, #King David looked to #God and #worshipped knowing the #Lord would #provide.

He maketh me to lie down in green #pastures: he leadeth me beside the still #waters. #Psalm 23:2

#TrustInTheLord #Jesus #JesuCristo #Dios #MondayMotivation #Triumphantpic.twitter.com/MZBNBMpATo","","","","1551703514000","4:45 AM - 4 Mar 2019","/brokenwindowsmi/status/1102550567547817985"
"1556730580-49","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@GaryOldmanWeb","Gary Oldman Web  🌐","Looking forward to more info about it :)","","","3","1551753273000","6:34 PM - 4 Mar 2019","/GaryOldmanWeb/status/1102759273640148992"
"1556730580-44","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@DannicPoland","𝓚𝓻𝔂𝓼𝓽𝓲𝓪𝓷 𝓡𝓾𝓼𝓲𝓷𝓲𝓪𝓴 🇵🇱","@DBSTF & @Sub_ZeroProject - #DarkestHour (The Clock) (Official Video) >>> https://www.youtube.com/watch?v=bs5aLFn7GTo … >>> The best collab in the","1","","","1551736879000","2:01 PM - 4 Mar 2019","/DannicPoland/status/1102690512132296704"
"1556730580-74","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@The_Gateway2018","TheGatewayCinema","Gary Oldman stars as British Prime Minister Winston Churchill in the multi-award winning film #DarkestHour 

Screening Saturday at 7:30pm   Food and drink available too. 

Book tickets 01989 552 166  
#cinema #film #saturdaynightpic.twitter.com/ujF2KmZRYA","","1","1","1551210693000","11:51 AM - 26 Feb 2019","/The_Gateway2018/status/1100483525537615873"
"1556730580-76","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@Shabi_says","Muhammad Shoaib","Lol this fool is trying to act like #Winstonchurchill from #DarkestHour who took the train while during war 
#Balakot #Surgicalstrike2 #Pakistan #PakistanArmy #IndianFailedStrike #IndianAirForce #PakistanAirForcehttps://twitter.com/ANI/status/1100363693064364032 …","","","1","1551187966000","5:32 AM - 26 Feb 2019","/Shabi_says/status/1100388204803436545"
"1556730580-60","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@ChurchillCentre","Churchill Society","We can't wait for the next Churchill project starring @GaryOldmanWeb.","2","2","10","1551743784000","3:56 PM - 4 Mar 2019","/ChurchillCentre/status/1102719472538796032"
"1556730580-84","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@GaryOldmanWeb","Gary Oldman Web  🌐","1 year ago  @TheAcademy 
#GaryOldman #BestActor #WinstonChurchill #DarkestHour #Oscarspic.twitter.com/P9VDfZjo1V","2","20","163","1550992526000","11:15 PM - 23 Feb 2019","/GaryOldmanWeb/status/1099568468205146113"
"1556730580-81","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@I_W_M","Imperial War Museums","It’s the Academy Awards tonight, so we’re looking back to last year’s Best Actor victory, won by Gary Oldman for his role as Winston Churchill in #DarkestHour, set in our very own #ChurchillWarRooms.

Good luck to all of this year’s #Oscar nominations!pic.twitter.com/OoUgvbqjX3","2","15","123","1551008404000","3:40 AM - 24 Feb 2019","/I_W_M/status/1099635066052009991"
"1556730580-43","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@JAlliso_","J allison  💕 I love the MCU 💕","Me too","","","","1551038494000","12:01 PM - 24 Feb 2019","/JAlliso_/status/1099761273980489734"
"1556730580-58","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@ieEntertainment","Indian Express Entertainment","#JoeWright is known for directing #DarkestHour, which won #GaryOldman his first Oscarhttps://indianexpress.com/article/entertainment/hollywood/joe-wright-in-talks-to-direct-world-war-2-drama-in-the-garden-of-beasts-5611622/ …","","2","16","1551770386000","11:19 PM - 4 Mar 2019","/ieEntertainment/status/1102831048453513216"
"1556730580-72","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@Alibenzkr","Ali Benzekri","Best Lead Actors Winners of the decade, Ranked

1. Affleck, Manchester by the Sea
2. Day-Lewis, Lincoln
3. Firth, King's Speech
4. DiCaprio, The Revenant
5. Redmayne, TheoryOfEverything
6. McConaughey, DBC
7. Dujardin, The Artist
8. Malek, Bohemian Tragedy
9. Oldman, DarkestHour","2","","3","1551354738000","3:52 AM - 28 Feb 2019","/Alibenzkr/status/1101087694564794368"
"1556730580-50","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@pepitoesesoy","son bien quién sabe cómo","Congratulations Sir Gary Oldman","","","2","1551761833000","8:57 PM - 4 Mar 2019","/pepitoesesoy/status/1102795174734835712"
"1556730580-47","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@triplejplays","triple j Plays",".@DarkestHour - Rapture In Exile [00:58]","","1","1","1551794387000","5:59 AM - 5 Mar 2019","/triplejplays/status/1102931716715491330"
"1556730580-85","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","null","null","null","null","null","null","null","null","null"
"1556730580-70","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@mindedme0","minded","The same person
#garyoldman #darkesthour pic.twitter.com/OVzewCmwrM","","2","13","1551455257000","7:47 AM - 1 Mar 2019","/mindedme0/status/1101509303746396160"
"1556730580-64","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@covlifenoida","Covenant Life Noida","""Even if you go down to Sheol, God will not let you go. His presence will go with you.""
~ @jeremyadawson

#UnfairGrace #OurDarkestHour #God #Love #Suffering #AgapeLove #Jesus #DarkestHour #JeremyAndrewDawson #BookOfJonah #Jonah #TheBible #Scripture #CovLife #Noida #VideoOfTheDaypic.twitter.com/gDzrKVJhuz","","","","1551776603000","1:03 AM - 5 Mar 2019","/covlifenoida/status/1102857126471454720"
"1556730580-53","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@suffolkvicar","andrew dotchin (cis-he/him)","Only six or so pancakes left after four plate fulls demolished during the interval in our Lent Movie @DarkestHour at least there’s a little left for Mrs Vicar to consume when she finishes her caring duties much later tonight 
@OurCofELike @churchofengland @VisitFelixstowepic.twitter.com/4zr5aK4AXl","","","1","1551818060000","12:34 PM - 5 Mar 2019","/suffolkvicar/status/1103031009862434816"
"1556730580-83","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@Miz_Palou","Miz_Palou","Somethings come to you at the #DarkestHour","","","","1550995035000","11:57 PM - 23 Feb 2019","/Miz_Palou/status/1099578992804343808"
"1556730580-56","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@FelixParish","Parish of Felixstowe","So settling down to a Full-English breakfast  with a large whisky and soda  and  Cuban cigar 37 souls are embarking on @DarkestHour Lent Course for @VisitFelixstowe @CTBI 
I suppose Lent, in Winston’s terms is a case of KBO  
@damarismedia @baptistuniongb @churchofenglandpic.twitter.com/fBphu7AklT","","1","3","1551813169000","11:12 AM - 5 Mar 2019","/FelixParish/status/1103010496054263810"
"1556730580-57","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@FelixParish","Parish of Felixstowe","@VisitFelixstowe @CTBI Lent Course on the movie @DarkestHour starts with free viewings   
Tonight - 7pm @ St John’s
Thursday - 3pm @ St John’s & 7pm @ChristChurchFx 
Friday - 3pm @MRBCFelixstowe 
Sunday - 5.30pm @felixstoweSA 
Watch the trailer herehttps://youtu.be/C6c89P9J8cM","","1","1","1551805796000","9:09 AM - 5 Mar 2019","/FelixParish/status/1102979570788196354"
"1556730580-59","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@WiegeMegs","Megan Page Wiegert","I watched my reaction video this morning and I cried just as much a year later  so very happy it finally happened for him!! And that his mother got to see it happen!","","","3","1551765377000","9:56 PM - 4 Mar 2019","/WiegeMegs/status/1102810038928855040"
"1556730580-51","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@CatherinePickf5","Catherine Pickford","well done x","","","2","1550995293000","12:01 AM - 24 Feb 2019","/CatherinePickf5/status/1099580074217689088"
"1556730580-61","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@GaryOldmanWeb","Gary Oldman Web  🌐","1 year ago - March 4, 2018 @TheAcademy 
#GaryOldman #DarkestHour #BestActor #WinstonChurchill #Oscarspic.twitter.com/okMaBqaizN","4","39","177","1551739134000","2:38 PM - 4 Mar 2019","/GaryOldmanWeb/status/1102699969184710656"
"1556730580-62","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@MichaeldeRoock","Michael de Roock","Check this new hardstyle track #DarkestHour (The Clock) from @DBSTF and @Sub_ZeroProject!! @dirtyworkz #hardstylefamily #hardstyle #hardstyle4life   https://youtu.be/bs5aLFn7GTo pic.twitter.com/6Zgnbu0vBt","","","1","1551727643000","11:27 AM - 4 Mar 2019","/MichaeldeRoock/status/1102651772462661635"
"1556730580-82","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@NOWTV","NOW TV","pic.twitter.com/dSyEaiom3l","","","","1550999106000","1:05 AM - 24 Feb 2019","/NOWTV/status/1099596065630756865"
"1556730580-68","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@cinafilm","Cinafilm","Darkest Hour (2017) - Read 1,015 Movie Reviews 
Link: https://cinafilm.com/1010344181  
#DarkestHour","","","","1551571870000","4:11 PM - 2 Mar 2019","/cinafilm/status/1101998412877185025"
"1556730580-78","https://twitter.com/search?l=&q=darkesthour%20since%3A2019-02-24%20until%3A2019-03-06&src=typd","@BazBam","Baz Bamigboye","Looking back: #GaryOldman with ⁦@TheAcademy⁩ statue he won last year for his portrayal of #WinstonChurchill in #DarkestHour. pic.twitter.com/ydprPG9kzC","2","12","107","1551034184000","10:49 AM - 24 Feb 2019","/BazBam/status/1099743194919530497"
