web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556738398-4776","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@IamSashaFiercer","Samantha Floyd","Back and forth to Italy
My comment section killin' me
.
.
.
#photo #photograph #model #italy #rome #travel #worldtravel #worldtraveler #colosseum #colosseo #roma #italia #beauty… https://www.instagram.com/p/BpYRAaHF4c4/?utm_source=ig_twitter_share&igshid=1uew2tflbmmvy …","","1","1","1540520035000","7:13 PM - 25 Oct 2018","/IamSashaFiercer/status/1055643655892074497"
"1556738398-4667","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@S_K_MOORE","S. K. MOORE","#Lazio this season against a top #SerieATIM side (#Napoli, #Juventus, #Roma, #Inter):

0W-0D-4L

Goals Scored: 2

Goals Against: 10

Worrisome.pic.twitter.com/923E0JOAkB","5","24","39","1540848432000","2:27 PM - 29 Oct 2018","/S_K_MOORE/status/1057021052423876608"
"1556738398-4590","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@irelands4courts","Irelands Four Courts",".@arlingtonsoccer .@ArlingtonSpurs .@RomaClubDC .@CurvAmerica .@BeltwayBluesCIA .@ARLGooners .@CrystalPalaceDC  only one place to be this weekend #EPL #Roma #SaturdayMorning #SundayFundaypic.twitter.com/blQ0F11PaO","4","3","7","1541209960000","6:52 PM - 2 Nov 2018","/irelands4courts/status/1058537414048841729"
"1556738398-4717","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@CmdotCom_En","CalcioMercato (En)","Patrick #Kluivert: ""I want my son to play for #Barcelona, #Roma..."" http://dlvr.it/QplYSj pic.twitter.com/DAuUQluydS","2","1","6","1540723625000","3:47 AM - 28 Oct 2018","/CmdotCom_En/status/1056497574981455873"
"1556738398-4488","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@FutbolgradLive","Futbolgrad","#ICYMI - Everything you need to know about #CSKA facing #Roma at the Luzhniki! https://twitter.com/FutbolgradLive/status/1060053963985174528 …","","","1","1541611912000","9:31 AM - 7 Nov 2018","/FutbolgradLive/status/1060223321545928704"
"1556738398-4622","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@OKAYIYUMASITA","🇹🇷 ⭐ 💥 KUMBAMBA 🇹🇷 ⭐ 💥","AMAZİNG STARS 
#Pele #Maradona #Zidane 
STARS OF THE WORLD 
#Fenerbahce #RealMadrid 
#Barcelona #Roma #Manchester #Juventus #SevillaFC  #Benfica #Messi #Ronaldo 
#Monaco
#Happy #Paris #France  #Italy 
 #london  #NewYork  #morningmotivationpic.twitter.com/OLb7LcbAOi","","1","4","1541067780000","3:23 AM - 1 Nov 2018","/OKAYIYUMASITA/status/1057941066207375361"
"1556738398-4544","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@THR","Hollywood Reporter","Making of #Roma: How @AlfonsoCuaron painstakingly re-created his youth in Mexico Cityhttp://thr.cm/K1n97D","2","12","26","1541512822000","6:00 AM - 6 Nov 2018","/THR/status/1059807706989641728"
"1556738398-4696","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@Romaniarts","Romani Arts","#Gypsy, #Roma, #Travellers, #Sinti #LGBTIQ #Communities #Training day... 
@Romaniarts 

Follow this link for more information: https://www.eventbrite.com/e/gypsy-roma-travellers-sinti-lgbtiq-communities-training-day-tickets-51546140895 …","","3","10","1540805728000","2:35 AM - 29 Oct 2018","/Romaniarts/status/1056841941948739584"
"1556738398-4723","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@fil_sys68","Fil Sys","Today is the 1st Roma Pride March in #Prague: being proud of your identity, not being persecuted and being granted self-evident #HumanRights: this march is a clear signal to govs of #Czechia & EU #Roma #RomaRights #racism #discrimination #equality #justice #RomaPrideMarch2018","","","5","1540717894000","2:11 AM - 28 Oct 2018","/fil_sys68/status/1056473539082182658"
"1556738398-4597","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@dcq_italia","DCQItalia  🇮🇹","Discover in #Rome the #Basilica of #SantaMariaMaggiore and its artistic treasures such as the ancient medieval golden mosaics. #dcqitalia #Roma #Italy #Italia #mosaico #medioevopic.twitter.com/1rx2KrAOzi","","45","144","1541177740000","9:55 AM - 2 Nov 2018","/dcq_italia/status/1058402270264606720"
"1556738398-4526","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@judit_rozsa","Judit Rozsa","#Roma #integration is an opportunity to meet labour shortages through #inclusive #VET in Kosice.pic.twitter.com/nDjMi99hdR","","","6","1541598823000","5:53 AM - 7 Nov 2018","/judit_rozsa/status/1060168421449572352"
"1556738398-4486","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@loadistrict","load","Checking the #recordingsession
. 
 #groove #experimentalmusic #music #musica #recordingstudio #roma #greatvibe #freeimprovisation #composer #rock #improvvisazione #newtune #newalbum… https://www.instagram.com/p/Bp4v1AulQVO/?utm_source=ig_twitter_share&igshid=1ckrupbwhl8d7 …","","","1","1541610244000","9:04 AM - 7 Nov 2018","/loadistrict/status/1060216325551857664"
"1556738398-4519","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@DiMarzio","Gianluca Di Marzio","About today’s interview...#Lamela #Skysport #tottenham #inter #roma #champions #lovemyjob https://www.instagram.com/p/Bp4uEYdh13A/?utm_source=ig_twitter_share&igshid=2edf6m6nj3cd …","","4","11","1541610441000","9:07 AM - 7 Nov 2018","/DiMarzio/status/1060217153478103040"
"1556738398-4755","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@AlessandroForn6","Alessandro Fornero","Michelangelo Merisi da #CARAVAGGIO, ""THE CALLING OF ST MATTHEW"" 1599-1600 Details #art #arttwit #twitart #Rome #iloveart #artlover #Roma pic.twitter.com/EJNTlnW0ON","","20","38","1540567189000","8:19 AM - 26 Oct 2018","/AlessandroForn6/status/1055841434669064193"
