web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556739583-5004","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@susandamante","SusanDamante","“GREEN BOOK” screening with @notgiawhited We say: “PERFECTION!” #greenbook vigomortensen mahershalaali Hilarious and Heart Rendering  @ Directors Guild of America https://www.instagram.com/p/BpbeF28g61N/?utm_source=ig_twitter_share&igshid=o9dxuch8m4d6 …","","","","1540627557000","1:05 AM - 27 Oct 2018","/susandamante/status/1056094637549645824"
"1556739583-5025","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@fairfieldfound","Fairfield Foundation","Interested in our recent work on Green Book sites? Check out: Gone Before We Knew to Look: Searching for Green Book Sites in Rural Virginia https://buff.ly/2Sl8RwF  #greenbook #architecturalhistory #virginiahumanitiespic.twitter.com/6Q7CUbHApb","","5","9","1540610402000","8:20 PM - 26 Oct 2018","/fairfieldfound/status/1056022682146226182"
"1556739583-5027","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@Geek_Gen_France","Geek Generation","Metropolitan Films a dévoilé une bande annonce de Green Book : Sur Les Routes Du Sud avec Viggo Mortensen et Mahershala Ali. https://www.geekgeneration.fr/green-book-bande-annonce/ … @Metropolitan_Fr #GreenBook #ViggoMortensen #MahershalaAli","","2","5","1540892842000","2:47 AM - 30 Oct 2018","/Geek_Gen_France/status/1057207321787555840"
"1556739583-4996","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@BTnTHX","Brian Taylor","Here is my @austinfilmfest  review for Green Book. http://www.thecinemen.com/review/green-book/ ….  #AFF25  #GreenBook  #Austinfilmfestival","","","","1541007430000","10:37 AM - 31 Oct 2018","/BTnTHX/status/1057687938623029248"
"1556739583-5032","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@martbarons","Martina Barone","""Non sono abbastanza nero, né abbastanza bianco, né abbastanza uomo.""

Tu, #GreenBook, sei bello. 
#ViggoMortensen, sei un Tony Lip da premi.
@luckyredfilm

#RomaFF13 - Green Book: recensione del film - http://Cinematographe.it  https://www.cinematographe.it/recensioni/green-book-recensione-film/ … di @3cinematographe","","","2","1540485961000","9:46 AM - 25 Oct 2018","/martbarons/status/1055500742079995905"
"1556739583-4998","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@sandyoianthomas","Sandy Thomas","@farrellybros the sneak preview for Green Book in Atlanta was packed, and the audience applauded twice - once at the end of the story and again after the photos of the real Tony and Don. I loved it and I loved the soundtrack too!
#GreenBook  #itsagoodmovie","","","1","1540949222000","6:27 PM - 30 Oct 2018","/sandyoianthomas/status/1057443797251092480"
"1556739583-5019","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@LRM_Exclusive","LRM","Academy Awards Watch - Green Book Review: A Heartwarming Tale Of Friendship And Identity #GreenBook #Reviews https://lrmonline.com/?p=120109 pic.twitter.com/Iu4USGdesH","","2","3","1540305093000","7:31 AM - 23 Oct 2018","/LRM_Exclusive/status/1054742125781368833"
"1556739583-5016","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@fairfieldfound","Fairfield Foundation","While you wait for the film #GreenBook to come out, check out our research on Green Book sites in rural VA! Visit: http://buff.ly/2Sl8RwF https://twitter.com/jessiemaltin/status/1058897488583839744 …","","","1","1541338008000","5:26 AM - 4 Nov 2018","/fairfieldfound/status/1059074483590434818"
"1556739583-5022","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@MitchFilmCritic","Jeff Mitchell","My Early Review!  'Green Book' is destined for golden nominations! #GreenBook #TIFF18 #ViggoMortensen #MahershalaAli  https://bit.ly/2Aqgc7i pic.twitter.com/SLSB4ZNMI7","","1","5","1540484841000","9:27 AM - 25 Oct 2018","/MitchFilmCritic/status/1055496044870479873"
"1556739583-5003","https://twitter.com/search?l=&q=green%20book%20%23greenbook%20since%3A2018-10-21%20until%3A2018-11-05&src=typd","@RockoSantana","ROCKO STARK.","EARLY VID ! Green Book MOVIE REVIEW  https://youtu.be/OH8Lz2s6_Xk  via @YouTube #GreenBookMovie #GreenBook @greenbookmovie @GreenBookFilm","","","","1540908990000","7:16 AM - 30 Oct 2018","/RockoSantana/status/1057275051437891586"
