web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556740565-5464","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@Buona___Vita93","Buona__Vita93","Spero che Lady Gaga e Bradley Cooper con A Star is Born abbiano i giusti riconoscimenti,canzoni e film bellissimi #Oscars #AStarIsBorn","","","3","1551054447000","4:27 PM - 24 Feb 2019","/Buona___Vita93/status/1099828184319750144"
"1556740565-5443","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@DiscussingFilm","DiscussingFilm","RETWEET and FOLLOW for a chance to win ‘A STAR IS BORN’ on Digital HD. #AStarIsBorn pic.twitter.com/JMAeaOy6Up","2","133","92","1551635613000","9:53 AM - 3 Mar 2019","/DiscussingFilm/status/1102265769117863937"
"1556740565-5428","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@BORReport","BoxOfficeReport.com","A Star is Born grossed an estimated $280K on Tuesday.  Total gross stands at $213.38M.

#AStarIsBorn  #BoxOffice  @wbpictures  @starisbornmovie","2","16","93","1551888042000","8:00 AM - 6 Mar 2019","/BORReport/status/1103324533392465921"
"1556740565-5425","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@jaakemeIIor","jake mellor","i guess that you could say that i like a star is born♡ @starisbornmovie @ladygaga #AStarIsBorn pic.twitter.com/CIqLv2ReqL","8","17","241","1551664898000","6:01 PM - 3 Mar 2019","/jaakemeIIor/status/1102388600333918209"
"1556740565-5433","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@ASIBFilm","A Star Is Born","A Star Is Born Soundtrack becomes the longest running #1 Movie  Soundtrack in America  since @Disney Frozen Congrats! @Interscope @ladygaga @lukasnelson @MarkRonson @brandicarlile @juliamichaels 
#AStarIsBorn pic.twitter.com/d2Cp6eTTRV","2","67","216","1551714378000","7:46 AM - 4 Mar 2019","/ASIBFilm/status/1102596134101495808"
"1556740565-5444","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@SirUTI","Uti Nwachukwu","Am i the only one that gets tears in their eyes when listening to the lady gaga and Bradley cooper Song  SHALLOW from the movie A star is Born ??Chai. Smh... Thank gord I didn't watch it in front of anyone #AstarIsBorn #Shallow","15","2","115","1551524349000","2:59 AM - 2 Mar 2019","/SirUTI/status/1101799093763035141"
"1556740565-5447","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@allaboutgodga","All About Gaga","The Platinum Edition package of the ‘A Star Is Born’ movie is set to be released on May 22nd in Japan ONLY. The movie CONTAINS 81 MINUTES of unreleased footage! Japan stays winning. The package is beautiful! #AStarIsBorn pic.twitter.com/9LhtiQhzHF","","3","8","1551385178000","12:19 PM - 28 Feb 2019","/allaboutgodga/status/1101215370357149699"
"1556740565-5448","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@SouthlakeDPS","Southlake DPS","OMG A STAR IS LITERALLY BEING BORN BEFORE YOUR VERY EYES!  

Turn on your volume (or maybe don't) as we remind you that the Southlake Police Department is always here for you!

@ladygaga #Oscars #Oscars2019 #AStarIsBorn @starisbornmoviepic.twitter.com/QluzTjYB9l","4","12","100","1551365818000","6:56 AM - 28 Feb 2019","/SouthlakeDPS/status/1101134166744317952"
"1556740565-5456","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@LadyGagaArg","Lady Gaga Argentina","Gracias Gaga.
Gracias Bradley
Gracias ""A Star Is Born"" 
#Oscars #LadyGaga #BradleyCooper #AStarIsBorn pic.twitter.com/IbkUUNASYW","","26","63","1551064107000","7:08 PM - 24 Feb 2019","/LadyGagaArg/status/1099868702005252097"
"1556740565-5435","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@MarkShostrom","Mark Shostrom","Watched #ASTARISBORN - loved it.  #LadyGaga's performance was so inspiring and beautiful. Viewing the film made me think of my mom meeting one of the actors from A STAR IS BORN - the 1937 original.  Andy Devine in 1950. Mom was 17.  I think she would have loved the new film.","1","","2","1551684771000","11:32 PM - 3 Mar 2019","/MarkShostrom/status/1102471955846815744"
"1556740565-5438","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@melissathevegan","Melissa","Watching A Star is Born for the third time.  #AStarisBorn @ladygaga #AStarisBornEncore #AMCStubs @AMCTheatres","","4","14","1551835475000","5:24 PM - 5 Mar 2019","/melissathevegan/status/1103104054081789952"
"1556740565-5441","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@ladygagachile95","Lady Gaga Chile 95","Lady Gaga en Billboard esta semana:

Billboard Hot 100
#1 Shallow
#47 Always Remember Us This Way
#62 I'll Never Love Again

Billboard 200
#1 A Star Is Born Soundtrack
#142 The Fame

Artist 100
#3 Lady Gaga
#4 Bradley Cooper

#AStarIsBorn pic.twitter.com/0MUqt1OzGW","","10","42","1551802668000","8:17 AM - 5 Mar 2019","/ladygagachile95/status/1102966449935654912"
